ID;Año;Región;País;Edad;Profesión;Ingresos_Anuales_USD;Clase_Social;Tiene_Familia;Tamaño_Familia;Tipo_Inversión;Monto_Invertido_USD;Frecuencia_Inversión;Riesgo_Inversión;Motivo_Inversión
1763;2022;América Latina;Argentina;48;Empresario;497409;Alta;No;0;Bonos;70461;Anual;Medio;Ahorro
1764;2023;América Latina;Colombia;39;Profesor;199485;Alta;No;0;Inmobiliario;92319;Mensual;Medio;Retiro
1765;2022;Norteamérica;Estados Unidos;50;Ingeniero;401624;Alta;Sí;3;Inmobiliario;74682;Semestral;Bajo;Ahorro
1766;2022;Norteamérica;Estados Unidos;41;Contador;259381;Alta;No;0;Inmobiliario;91462;Anual;Alto;Diversificación
1767;2022;América Latina;Brasil;42;Arquitecto;431770;Alta;Sí;5;Criptomonedas;20793;Mensual;Bajo;Retiro
1768;2023;Europa;Italia;32;Profesor;399970;Alta;Sí;5;Bonos;43027;Semestral;Medio;Ganancia Rápida
1769;2024;América Latina;Chile;44;Empresario;186971;Alta;Sí;5;Criptomonedas;40401;Semestral;Alto;Ganancia Rápida
1770;2023;Europa;España;42;Médico;106678;Alta;Sí;4;Criptomonedas;50620;Semestral;Bajo;Retiro
1771;2024;América Latina;México;25;Médico;282678;Alta;Sí;1;Criptomonedas;23546;Mensual;Bajo;Retiro
1772;2023;Norteamérica;Canadá;35;Empresario;159063;Alta;Sí;5;Fondos Mutuos;18464;Anual;Bajo;Ahorro
1773;2022;América Latina;Colombia;48;Ingeniero;50056;Media;Sí;6;Fondos Mutuos;16044;Mensual;Alto;Ganancia Rápida
1774;2023;América Latina;México;31;Profesor;294392;Alta;No;0;Inmobiliario;2229;Mensual;Alto;Retiro
1775;2022;América Latina;Brasil;41;Programador;217716;Alta;No;0;Fondos Mutuos;58259;Mensual;Bajo;Diversificación
1776;2024;América Latina;Colombia;39;Contador;199987;Alta;Sí;7;Bonos;24020;Mensual;Alto;Ahorro
1777;2023;Norteamérica;Estados Unidos;48;Abogado;83036;Media;Sí;6;Acciones;34659;Anual;Bajo;Ganancia Rápida
1778;2023;América Latina;Brasil;25;Ingeniero;289282;Alta;No;0;Criptomonedas;10102;Anual;Bajo;Ganancia Rápida
1779;2024;Norteamérica;Canadá;26;Estudiante;54616;Media;Sí;4;Fondos Mutuos;2797;Mensual;Medio;Retiro
1780;2024;Norteamérica;Estados Unidos;42;Contador;307571;Alta;Sí;2;Fondos Mutuos;78716;Mensual;Medio;Retiro
1781;2024;América Latina;México;40;Médico;247486;Alta;Sí;4;Bonos;27828;Mensual;Alto;Retiro
1782;2022;Norteamérica;Estados Unidos;58;Contador;166311;Alta;Sí;5;Fondos Mutuos;31009;Semestral;Alto;Retiro
1783;2022;América Latina;Argentina;49;Empresario;39014;Media;No;0;Fondos Mutuos;2326;Semestral;Medio;Diversificación
1784;2024;Europa;Alemania;46;Diseñador;203835;Alta;Sí;2;Acciones;4937;Semestral;Alto;Ganancia Rápida
1785;2023;Europa;Francia;53;Abogado;465918;Alta;Sí;5;Criptomonedas;65025;Semestral;Alto;Ganancia Rápida
1786;2022;Norteamérica;Estados Unidos;63;Diseñador;387517;Alta;Sí;7;Fondos Mutuos;59483;Anual;Medio;Ganancia Rápida
1787;2023;Europa;España;21;Profesor;105512;Alta;No;0;Acciones;51687;Semestral;Medio;Retiro
1788;2023;América Latina;Chile;34;Abogado;358442;Alta;Sí;6;Fondos Mutuos;3876;Mensual;Bajo;Retiro
1789;2023;Norteamérica;Canadá;23;Arquitecto;113427;Alta;Sí;1;Inmobiliario;42151;Semestral;Bajo;Retiro
1790;2022;Europa;Reino Unido;47;Médico;352536;Alta;Sí;5;Inmobiliario;11018;Anual;Alto;Retiro
1791;2022;Norteamérica;Canadá;44;Programador;174223;Alta;No;0;Criptomonedas;2692;Mensual;Alto;Ahorro
1792;2024;Norteamérica;Estados Unidos;29;Ingeniero;221943;Alta;Sí;3;Bonos;56750;Anual;Medio;Retiro
1793;2024;Europa;Francia;34;Abogado;410065;Alta;Sí;1;Bonos;49340;Semestral;Medio;Diversificación
1794;2024;Norteamérica;Estados Unidos;36;Ingeniero;121336;Alta;No;0;Criptomonedas;34177;Mensual;Alto;Diversificación
1795;2024;Norteamérica;Canadá;44;Diseñador;63881;Media;Sí;3;Inmobiliario;12830;Mensual;Alto;Ahorro
1796;2023;Norteamérica;Canadá;45;Ingeniero;288882;Alta;Sí;5;Fondos Mutuos;75288;Semestral;Medio;Diversificación
1797;2023;América Latina;Colombia;43;Empresario;398130;Alta;Sí;5;Inmobiliario;6882;Semestral;Bajo;Ahorro
1798;2023;América Latina;Colombia;33;Profesor;24524;Baja;Sí;5;Acciones;9294;Anual;Alto;Diversificación
1799;2023;Europa;Alemania;45;Médico;410818;Alta;No;0;Bonos;68777;Mensual;Bajo;Ganancia Rápida
1800;2022;América Latina;Argentina;26;Diseñador;397118;Alta;Sí;5;Inmobiliario;33242;Mensual;Bajo;Diversificación
1801;2022;Norteamérica;Canadá;32;Ingeniero;151938;Alta;No;0;Bonos;43220;Mensual;Medio;Ganancia Rápida
1802;2023;Norteamérica;Canadá;25;Profesor;493652;Alta;No;0;Acciones;64035;Semestral;Bajo;Diversificación
1803;2022;Europa;Reino Unido;44;Diseñador;219869;Alta;Sí;7;Fondos Mutuos;87308;Mensual;Medio;Ahorro
1804;2023;Europa;Italia;46;Abogado;217139;Alta;Sí;5;Fondos Mutuos;94691;Semestral;Alto;Diversificación
1805;2022;Norteamérica;Canadá;52;Arquitecto;498600;Alta;Sí;3;Criptomonedas;88445;Semestral;Bajo;Ahorro
1806;2024;Norteamérica;Estados Unidos;38;Diseñador;107390;Alta;Sí;3;Bonos;43811;Anual;Medio;Ahorro
1807;2024;Europa;Reino Unido;43;Diseñador;392367;Alta;Sí;5;Fondos Mutuos;20155;Anual;Medio;Ganancia Rápida
1808;2022;Norteamérica;Canadá;38;Diseñador;153191;Alta;Sí;6;Fondos Mutuos;20488;Semestral;Medio;Diversificación
1809;2023;Norteamérica;Estados Unidos;34;Estudiante;403615;Alta;Sí;2;Fondos Mutuos;83274;Semestral;Bajo;Ganancia Rápida
1810;2024;Europa;Alemania;35;Arquitecto;22131;Baja;Sí;3;Inmobiliario;2770;Mensual;Medio;Retiro
1811;2023;Norteamérica;Canadá;32;Empresario;343797;Alta;Sí;8;Criptomonedas;46505;Mensual;Alto;Retiro
1812;2023;Norteamérica;Canadá;39;Diseñador;439136;Alta;Sí;3;Criptomonedas;46704;Anual;Medio;Ganancia Rápida
1813;2022;Europa;España;38;Médico;447222;Alta;Sí;1;Bonos;20792;Semestral;Medio;Ahorro
1814;2023;Norteamérica;Canadá;35;Empresario;425894;Alta;No;0;Inmobiliario;78327;Semestral;Medio;Ahorro
1815;2023;Norteamérica;Estados Unidos;32;Programador;193373;Alta;No;0;Inmobiliario;74671;Semestral;Medio;Ahorro
1816;2024;América Latina;Colombia;54;Abogado;258725;Alta;Sí;5;Acciones;54289;Mensual;Bajo;Ahorro
1817;2023;América Latina;Colombia;51;Médico;256066;Alta;Sí;2;Bonos;7414;Anual;Medio;Retiro
1818;2022;América Latina;Brasil;40;Ingeniero;25212;Baja;Sí;3;Criptomonedas;6733;Anual;Medio;Retiro
1819;2023;América Latina;Chile;44;Arquitecto;81859;Media;Sí;8;Fondos Mutuos;38383;Mensual;Medio;Retiro
1820;2023;Europa;Reino Unido;30;Ingeniero;255100;Alta;Sí;3;Bonos;30536;Anual;Bajo;Diversificación
1821;2024;América Latina;México;26;Diseñador;323880;Alta;No;0;Criptomonedas;48910;Semestral;Alto;Diversificación
1822;2023;Norteamérica;Canadá;35;Estudiante;139890;Alta;Sí;7;Bonos;28093;Mensual;Alto;Ahorro
1823;2024;Europa;Alemania;43;Ingeniero;27884;Baja;Sí;7;Fondos Mutuos;5299;Mensual;Medio;Ganancia Rápida
1824;2022;Europa;Reino Unido;18;Empresario;156104;Alta;No;0;Criptomonedas;71559;Anual;Alto;Retiro
1825;2023;Norteamérica;Canadá;52;Ingeniero;171981;Alta;No;0;Inmobiliario;65036;Mensual;Alto;Ganancia Rápida
1826;2024;Norteamérica;Estados Unidos;31;Programador;246295;Alta;No;0;Fondos Mutuos;51929;Anual;Medio;Retiro
1827;2023;América Latina;Colombia;30;Programador;365484;Alta;No;0;Acciones;14644;Mensual;Bajo;Ahorro
1828;2024;América Latina;Brasil;29;Médico;292931;Alta;No;0;Fondos Mutuos;11726;Anual;Alto;Ahorro
1829;2023;Europa;España;37;Diseñador;450253;Alta;No;0;Fondos Mutuos;20440;Semestral;Bajo;Ganancia Rápida
1830;2022;Europa;Reino Unido;53;Médico;120229;Alta;Sí;3;Criptomonedas;15706;Anual;Alto;Diversificación
1831;2024;Europa;Alemania;42;Contador;21924;Baja;Sí;2;Bonos;9926;Mensual;Alto;Ahorro
1832;2022;América Latina;México;53;Ingeniero;191810;Alta;Sí;8;Criptomonedas;27335;Anual;Medio;Retiro
1833;2024;Norteamérica;Canadá;36;Diseñador;447049;Alta;Sí;1;Inmobiliario;90191;Mensual;Alto;Ganancia Rápida
1834;2024;Norteamérica;Canadá;42;Programador;359562;Alta;Sí;5;Criptomonedas;23397;Mensual;Medio;Ganancia Rápida
1835;2023;América Latina;Colombia;24;Estudiante;493885;Alta;Sí;5;Inmobiliario;28099;Mensual;Alto;Ahorro
1836;2023;Norteamérica;Estados Unidos;36;Profesor;284143;Alta;Sí;6;Criptomonedas;69957;Semestral;Medio;Ganancia Rápida
1837;2022;América Latina;Brasil;21;Empresario;481514;Alta;Sí;6;Criptomonedas;96223;Anual;Medio;Ahorro
1838;2022;América Latina;Argentina;39;Diseñador;261023;Alta;No;0;Acciones;91835;Mensual;Alto;Ganancia Rápida
1839;2023;América Latina;Brasil;33;Ingeniero;75806;Media;No;0;Criptomonedas;6256;Mensual;Alto;Retiro
1840;2023;Norteamérica;Canadá;47;Arquitecto;266851;Alta;Sí;8;Bonos;5264;Semestral;Medio;Ahorro
1841;2023;América Latina;Colombia;34;Abogado;284352;Alta;Sí;7;Criptomonedas;69066;Anual;Alto;Diversificación
1842;2022;América Latina;Brasil;50;Empresario;350028;Alta;No;0;Bonos;61613;Mensual;Alto;Ahorro
1843;2024;Europa;Italia;49;Arquitecto;473810;Alta;Sí;1;Acciones;27844;Semestral;Medio;Ganancia Rápida
1844;2023;América Latina;Colombia;61;Arquitecto;90369;Media;Sí;1;Criptomonedas;31218;Mensual;Bajo;Ganancia Rápida
1845;2024;Europa;Alemania;21;Empresario;128349;Alta;Sí;2;Acciones;36206;Semestral;Alto;Ganancia Rápida
1846;2022;Europa;España;37;Arquitecto;145612;Alta;Sí;4;Criptomonedas;67471;Mensual;Alto;Retiro
1847;2022;América Latina;Chile;52;Profesor;56661;Media;Sí;7;Fondos Mutuos;10564;Semestral;Bajo;Ahorro
1848;2023;Europa;Alemania;31;Médico;199914;Alta;Sí;8;Inmobiliario;35568;Semestral;Medio;Ganancia Rápida
1849;2022;América Latina;México;42;Estudiante;227823;Alta;No;0;Inmobiliario;91691;Mensual;Bajo;Ahorro
1850;2024;Europa;Italia;51;Diseñador;406726;Alta;No;0;Fondos Mutuos;97975;Mensual;Alto;Retiro
1851;2023;Europa;Italia;46;Abogado;47421;Media;Sí;1;Inmobiliario;4980;Semestral;Medio;Diversificación
1852;2022;Europa;Francia;50;Médico;50912;Media;Sí;5;Bonos;14958;Semestral;Medio;Diversificación
1853;2024;Europa;Italia;26;Médico;424918;Alta;Sí;4;Acciones;24989;Anual;Bajo;Retiro
1854;2024;Europa;Francia;39;Contador;197260;Alta;Sí;1;Bonos;41679;Anual;Alto;Diversificación
1855;2023;Norteamérica;Canadá;40;Ingeniero;198436;Alta;No;0;Criptomonedas;73210;Anual;Medio;Retiro
1856;2024;Europa;España;45;Empresario;217812;Alta;Sí;7;Bonos;30157;Semestral;Bajo;Ganancia Rápida
1857;2023;América Latina;Argentina;34;Arquitecto;166989;Alta;Sí;4;Fondos Mutuos;80253;Semestral;Alto;Ganancia Rápida
1858;2023;América Latina;Argentina;39;Estudiante;285893;Alta;Sí;6;Criptomonedas;73629;Anual;Alto;Ganancia Rápida
1859;2023;América Latina;Argentina;27;Programador;166522;Alta;Sí;1;Fondos Mutuos;33201;Mensual;Medio;Diversificación
1860;2022;América Latina;Colombia;26;Ingeniero;484756;Alta;Sí;3;Criptomonedas;71665;Mensual;Medio;Diversificación
1861;2022;Norteamérica;Canadá;33;Programador;49345;Media;Sí;8;Inmobiliario;10371;Mensual;Alto;Diversificación
1862;2022;América Latina;Brasil;40;Ingeniero;452447;Alta;Sí;4;Fondos Mutuos;34585;Mensual;Alto;Ganancia Rápida
1863;2024;América Latina;Colombia;31;Contador;271508;Alta;No;0;Fondos Mutuos;46486;Mensual;Alto;Retiro
1864;2022;América Latina;México;45;Ingeniero;10834;Baja;No;0;Fondos Mutuos;2224;Anual;Bajo;Ganancia Rápida
1865;2022;Norteamérica;Estados Unidos;49;Programador;394231;Alta;Sí;2;Acciones;84192;Anual;Alto;Diversificación
1866;2023;Norteamérica;Estados Unidos;22;Diseñador;161095;Alta;Sí;7;Criptomonedas;10807;Mensual;Medio;Diversificación
1867;2023;Norteamérica;Canadá;39;Contador;25537;Baja;Sí;5;Acciones;12717;Mensual;Bajo;Retiro
1868;2023;Norteamérica;Estados Unidos;54;Contador;92797;Media;Sí;6;Inmobiliario;18034;Anual;Alto;Retiro
1869;2023;Norteamérica;Canadá;46;Arquitecto;111183;Alta;No;0;Criptomonedas;37316;Mensual;Alto;Ahorro
1870;2022;Europa;Francia;36;Abogado;132661;Alta;Sí;4;Fondos Mutuos;51495;Anual;Medio;Ahorro
1871;2024;Norteamérica;Canadá;39;Médico;388301;Alta;Sí;8;Criptomonedas;77493;Anual;Medio;Ahorro
1872;2022;Europa;España;35;Arquitecto;482614;Alta;No;0;Acciones;32551;Semestral;Alto;Retiro
1873;2024;Europa;Italia;27;Arquitecto;275751;Alta;Sí;4;Acciones;40249;Semestral;Medio;Ganancia Rápida
1874;2024;Europa;Italia;34;Profesor;65456;Media;No;0;Fondos Mutuos;19074;Anual;Medio;Ahorro
1875;2024;Norteamérica;Canadá;36;Empresario;136214;Alta;Sí;7;Fondos Mutuos;12494;Semestral;Medio;Diversificación
1876;2023;Norteamérica;Canadá;60;Médico;488339;Alta;Sí;1;Bonos;69814;Mensual;Alto;Retiro
1877;2022;Europa;Italia;35;Empresario;227264;Alta;Sí;5;Fondos Mutuos;18842;Semestral;Bajo;Retiro
1878;2023;América Latina;Brasil;37;Ingeniero;146120;Alta;No;0;Criptomonedas;49585;Semestral;Alto;Retiro
1879;2024;Europa;Reino Unido;45;Programador;483340;Alta;Sí;3;Acciones;28729;Anual;Bajo;Ahorro
1880;2024;América Latina;Chile;32;Arquitecto;154637;Alta;Sí;3;Inmobiliario;62898;Mensual;Medio;Retiro
1881;2023;América Latina;Colombia;37;Empresario;329023;Alta;No;0;Criptomonedas;77406;Mensual;Bajo;Ganancia Rápida
1882;2023;América Latina;Argentina;34;Estudiante;402492;Alta;Sí;3;Criptomonedas;6231;Semestral;Alto;Retiro
1883;2024;Europa;Italia;39;Estudiante;255079;Alta;Sí;4;Bonos;70385;Anual;Alto;Ahorro
1884;2023;Europa;España;45;Profesor;15805;Baja;Sí;3;Inmobiliario;2671;Semestral;Medio;Ganancia Rápida
1885;2022;Norteamérica;Canadá;44;Abogado;356702;Alta;Sí;6;Acciones;87112;Mensual;Alto;Ganancia Rápida
1886;2024;Norteamérica;Canadá;31;Diseñador;349874;Alta;Sí;7;Fondos Mutuos;25667;Anual;Bajo;Diversificación
1887;2023;Norteamérica;Estados Unidos;18;Abogado;204283;Alta;Sí;8;Acciones;86641;Mensual;Medio;Ganancia Rápida
1888;2024;Norteamérica;Canadá;37;Contador;271748;Alta;Sí;5;Criptomonedas;84069;Anual;Bajo;Retiro
1889;2022;América Latina;Argentina;28;Empresario;379445;Alta;Sí;8;Bonos;22162;Mensual;Alto;Retiro
1890;2022;Norteamérica;Estados Unidos;42;Arquitecto;341842;Alta;Sí;2;Fondos Mutuos;57984;Mensual;Alto;Diversificación
1891;2022;Norteamérica;Canadá;30;Empresario;476860;Alta;Sí;7;Bonos;58683;Mensual;Medio;Ahorro
1892;2022;Europa;Alemania;33;Programador;453611;Alta;Sí;3;Acciones;87409;Mensual;Medio;Diversificación
1893;2023;Norteamérica;Estados Unidos;35;Abogado;254030;Alta;No;0;Criptomonedas;6507;Semestral;Bajo;Ahorro
1894;2024;América Latina;Brasil;48;Médico;206687;Alta;No;0;Fondos Mutuos;79258;Anual;Alto;Ahorro
1895;2023;Europa;Francia;37;Abogado;294374;Alta;No;0;Criptomonedas;50107;Semestral;Medio;Ganancia Rápida
1896;2023;Europa;Reino Unido;32;Médico;218727;Alta;No;0;Criptomonedas;28919;Mensual;Medio;Diversificación
1897;2023;Europa;España;50;Ingeniero;389415;Alta;Sí;3;Fondos Mutuos;8839;Semestral;Bajo;Retiro
1898;2023;América Latina;Chile;34;Profesor;111651;Alta;Sí;5;Acciones;14589;Semestral;Alto;Ganancia Rápida
1899;2023;Europa;Italia;41;Profesor;450999;Alta;Sí;7;Fondos Mutuos;93468;Semestral;Medio;Ahorro
1900;2023;América Latina;Argentina;29;Diseñador;136895;Alta;No;0;Criptomonedas;67464;Mensual;Bajo;Retiro
1901;2023;Europa;Reino Unido;32;Diseñador;29417;Baja;Sí;7;Criptomonedas;10491;Semestral;Medio;Retiro
1902;2022;Europa;Reino Unido;44;Profesor;71544;Media;Sí;6;Acciones;3329;Mensual;Medio;Ahorro
1903;2024;Norteamérica;Canadá;39;Contador;282312;Alta;No;0;Acciones;32700;Anual;Alto;Retiro
1904;2024;Europa;Reino Unido;32;Programador;388387;Alta;Sí;7;Bonos;3885;Mensual;Bajo;Ganancia Rápida
1905;2023;Norteamérica;Estados Unidos;50;Contador;153736;Alta;No;0;Acciones;41426;Anual;Bajo;Diversificación
1906;2022;América Latina;Chile;29;Estudiante;233300;Alta;Sí;4;Acciones;85042;Semestral;Bajo;Diversificación
1907;2023;Europa;Alemania;42;Arquitecto;242647;Alta;Sí;3;Inmobiliario;25468;Anual;Medio;Ganancia Rápida
1908;2022;Europa;Reino Unido;18;Diseñador;391862;Alta;No;0;Bonos;27926;Anual;Bajo;Diversificación
1909;2022;América Latina;Brasil;50;Abogado;236643;Alta;Sí;1;Acciones;99582;Mensual;Bajo;Ahorro
1910;2022;América Latina;Brasil;34;Abogado;211422;Alta;Sí;6;Fondos Mutuos;48398;Mensual;Alto;Retiro
1911;2023;América Latina;Colombia;27;Médico;49092;Media;No;0;Bonos;8761;Anual;Alto;Diversificación
1912;2024;Europa;Francia;18;Empresario;198041;Alta;No;0;Inmobiliario;19925;Semestral;Medio;Ganancia Rápida
1913;2023;América Latina;Brasil;34;Diseñador;64420;Media;Sí;4;Criptomonedas;1738;Anual;Medio;Retiro
1914;2022;Europa;Italia;45;Estudiante;465378;Alta;No;0;Criptomonedas;90525;Anual;Medio;Retiro
1915;2024;Europa;España;33;Diseñador;413596;Alta;No;0;Inmobiliario;8083;Semestral;Bajo;Ahorro
1916;2023;América Latina;Chile;34;Médico;264338;Alta;No;0;Inmobiliario;8621;Anual;Alto;Diversificación
1917;2022;América Latina;México;54;Abogado;317967;Alta;Sí;4;Criptomonedas;12313;Semestral;Alto;Ahorro
1918;2023;Europa;Italia;40;Ingeniero;316918;Alta;No;0;Bonos;90109;Anual;Medio;Diversificación
1919;2024;Europa;Reino Unido;26;Abogado;381498;Alta;Sí;4;Bonos;3164;Mensual;Alto;Ahorro
1920;2023;América Latina;Brasil;34;Profesor;304745;Alta;No;0;Inmobiliario;1512;Mensual;Alto;Retiro
1921;2023;Europa;Italia;28;Estudiante;112610;Alta;Sí;3;Bonos;47952;Anual;Bajo;Diversificación
1922;2023;Norteamérica;Estados Unidos;48;Empresario;433649;Alta;Sí;8;Bonos;71695;Mensual;Alto;Ganancia Rápida
1923;2024;América Latina;México;37;Empresario;426768;Alta;No;0;Bonos;39432;Anual;Bajo;Ahorro
1924;2024;América Latina;Chile;38;Programador;108733;Alta;Sí;3;Criptomonedas;19409;Semestral;Alto;Ganancia Rápida
1925;2023;Norteamérica;Canadá;24;Médico;344003;Alta;No;0;Acciones;34176;Mensual;Bajo;Retiro
1926;2022;Norteamérica;Canadá;18;Médico;469024;Alta;No;0;Bonos;69104;Semestral;Medio;Diversificación
1927;2023;América Latina;Chile;35;Estudiante;152774;Alta;Sí;4;Inmobiliario;35405;Mensual;Alto;Retiro
1928;2024;Norteamérica;Canadá;25;Médico;407128;Alta;Sí;5;Fondos Mutuos;8554;Anual;Bajo;Ganancia Rápida
1929;2023;América Latina;Argentina;45;Profesor;383599;Alta;Sí;3;Acciones;92892;Semestral;Medio;Ganancia Rápida
1930;2023;Norteamérica;Canadá;52;Contador;187518;Alta;No;0;Criptomonedas;23798;Anual;Alto;Diversificación
1931;2023;América Latina;Brasil;37;Médico;359315;Alta;Sí;4;Bonos;81597;Semestral;Medio;Diversificación
1932;2023;Norteamérica;Estados Unidos;28;Programador;289220;Alta;Sí;6;Fondos Mutuos;63272;Anual;Alto;Retiro
1933;2022;Europa;Italia;18;Profesor;150862;Alta;Sí;7;Acciones;66292;Anual;Alto;Diversificación
1934;2022;Europa;Reino Unido;39;Empresario;283636;Alta;Sí;3;Bonos;8306;Semestral;Bajo;Ahorro
1935;2022;Europa;Alemania;42;Arquitecto;381480;Alta;No;0;Inmobiliario;76456;Anual;Bajo;Retiro
1936;2023;Norteamérica;Canadá;39;Profesor;54333;Media;Sí;4;Fondos Mutuos;7688;Semestral;Medio;Diversificación
1937;2023;América Latina;Colombia;34;Programador;130219;Alta;No;0;Fondos Mutuos;43500;Mensual;Bajo;Retiro
1938;2023;Norteamérica;Canadá;36;Empresario;393289;Alta;No;0;Criptomonedas;80099;Semestral;Medio;Diversificación
1939;2023;América Latina;Chile;35;Contador;240151;Alta;Sí;5;Inmobiliario;68016;Mensual;Bajo;Ahorro
1940;2022;Europa;Reino Unido;53;Profesor;364432;Alta;Sí;1;Acciones;78857;Semestral;Bajo;Ahorro
1941;2023;Norteamérica;Canadá;43;Médico;332903;Alta;No;0;Criptomonedas;43146;Anual;Medio;Ahorro
1942;2024;Norteamérica;Estados Unidos;45;Arquitecto;469516;Alta;No;0;Fondos Mutuos;66415;Anual;Medio;Retiro
1943;2022;Europa;Reino Unido;44;Estudiante;359711;Alta;No;0;Criptomonedas;51123;Mensual;Bajo;Ganancia Rápida
1944;2024;Norteamérica;Estados Unidos;46;Contador;342137;Alta;No;0;Fondos Mutuos;29424;Mensual;Medio;Ganancia Rápida
1945;2023;Europa;Francia;34;Abogado;109748;Alta;Sí;7;Inmobiliario;17809;Semestral;Medio;Ahorro
1946;2024;América Latina;Argentina;53;Abogado;167246;Alta;No;0;Acciones;56004;Anual;Alto;Retiro
1947;2024;Europa;España;39;Profesor;20879;Baja;Sí;5;Inmobiliario;9381;Anual;Alto;Diversificación
1948;2023;Norteamérica;Canadá;59;Abogado;167709;Alta;Sí;6;Inmobiliario;28408;Anual;Alto;Ahorro
1949;2022;América Latina;Brasil;47;Abogado;217476;Alta;Sí;8;Acciones;74264;Semestral;Bajo;Retiro
1950;2023;Norteamérica;Estados Unidos;35;Arquitecto;297200;Alta;No;0;Criptomonedas;57134;Semestral;Bajo;Ahorro
1951;2022;América Latina;Argentina;35;Arquitecto;479077;Alta;Sí;1;Fondos Mutuos;24101;Semestral;Medio;Ahorro
1952;2022;América Latina;Argentina;32;Arquitecto;66788;Media;Sí;7;Fondos Mutuos;19796;Mensual;Bajo;Ganancia Rápida
1953;2022;Europa;España;37;Estudiante;51812;Media;Sí;2;Acciones;3025;Mensual;Medio;Retiro
1954;2023;Europa;Reino Unido;52;Programador;92418;Media;Sí;1;Criptomonedas;2721;Mensual;Bajo;Ahorro
1955;2024;Europa;Alemania;59;Diseñador;117767;Alta;Sí;1;Fondos Mutuos;44571;Semestral;Alto;Diversificación
1956;2024;Norteamérica;Canadá;34;Abogado;406523;Alta;No;0;Criptomonedas;87009;Mensual;Bajo;Ganancia Rápida
1957;2024;Europa;Francia;44;Abogado;271815;Alta;Sí;4;Bonos;7726;Mensual;Alto;Ganancia Rápida
1958;2023;Europa;Alemania;55;Empresario;496417;Alta;Sí;4;Criptomonedas;54936;Mensual;Medio;Retiro
1959;2023;Europa;España;41;Profesor;463975;Alta;Sí;5;Criptomonedas;78798;Semestral;Bajo;Ahorro
1960;2023;Norteamérica;Canadá;31;Contador;296580;Alta;Sí;3;Bonos;53187;Anual;Bajo;Retiro
1961;2024;América Latina;Brasil;49;Arquitecto;126158;Alta;Sí;1;Criptomonedas;61735;Anual;Medio;Ganancia Rápida
1962;2022;Norteamérica;Canadá;37;Profesor;388949;Alta;Sí;3;Bonos;67901;Mensual;Alto;Ganancia Rápida
1963;2022;América Latina;Chile;41;Ingeniero;438088;Alta;Sí;5;Criptomonedas;77914;Anual;Medio;Ahorro
1964;2024;América Latina;Argentina;49;Empresario;414822;Alta;Sí;1;Bonos;49636;Semestral;Medio;Ahorro
1965;2024;Norteamérica;Canadá;40;Empresario;194122;Alta;No;0;Bonos;47538;Semestral;Bajo;Retiro
